52436099999,YUMENZHEN,97.0333333,40.2666666,1956,2024
52441099999,BEISHAN MTNS,98.617,40.717,1973,1988
52446099999,SHUANGCHENGTZU,99.8,40.4,1956,2000
52447099999,JINTA,98.9,39.817,1989,1997
52495099999,BAYAN MOD,104.5,40.75,1962,2024
52523099999,APPROXIMATE LOCALE,96.75,39.833,1980,1981
52533099999,JIUQUAN SUZHOU,98.4833333,39.7666667,1946,2024
52533199999,ZHONGCHUAN,103.620078,36.515231,2004,2024
52546099999,GAOTAI WEST,99.717,39.383,1956,1961
52576099999,LAI YEN CH IH,102.833,39.383,1957,1997
52602099999,LENGHU,93.3833333,38.8333333,1957,2024
52618099999,DANGCHENGWAN SOUTH,94.833,39.167,1962,1962
52633099999,TUO LE,98.417,38.8,1962,2000
52645099999,YEH NIU KOU,99.55,38.467,1962,1997
52651099999,ZHANG YE SOUTH,100.4,38.817,1956,1985
52652099999,ZHANGYE,100.2833333,39.0833333,1960,2024
52653099999,ZHANG YE SOUTHEAST,100.667,38.8,1980,1980
52657099999,BABAO,100.25,38.233,1962,1997
52661099999,SHAN DAN,101.083,38.8,1956,1997
52674099999,JIN CHANG,102.183,38.467,1964,1997
52679099999,CAIQI SOUTHEAST,102.917,38.083,1956,1961
52681099999,MINQIN,103.0833333,38.6333333,1957,2024
52702099999,SHA LIANG ZI,93.35,37.917,1980,1981
52707099999,T A ERH TING,92.867,37.067,1957,2000
52713099999,DA QAIDAM,95.3666666,37.85,1957,2024
52737099999,DELINGHA,97.3666666,37.3666666,1956,2024
52740099999,HSIN YUAN,99.017,37.3,1990,1997
52744099999,KARMAR NORTHWEST,98.8,37.5,1962,1962
52753099999,BOGUS CHINESE,100.7,37.683,1980,1982
52754099999,GANGCA,100.1333333,37.3333333,1961,2024
52765099999,HAO MEN,101.617,37.367,1962,1999
52787099999,WUSHAOLING,102.8666666,37.2,1956,2024
52788099999,BOGUS CHINESE,103.4,37.233,1973,1981
52797099999,CHING T AI,104.217,37.133,1962,1997
52813099999,GOL MUD,95.35,36.817,1975,1981
52818099999,GOLMUD,94.9,36.4166666,1956,2024
52825099999,NUO MU HONG,96.467,36.45,1957,1997
52833099999,SERH,98.35,36.95,1989,1993
52836099999,DOULAN,98.1,36.3,1956,2024
52838099999,HSIANG JIH TE NE,97.75,36.067,1974,1974
52842099999,CHA KA,99.083,36.783,1962,1997
52856099999,GONGHE,100.783,36.35,1956,1998
52866099999,XINING,101.7666667,36.6166667,1956,2023
52868099999,HEY IN,101.433,36.033,1962,1997
52876099999,MINHE,102.833,36.333,1962,1997
52886099999,APPROXIMATE LOCALE,103.7,36.567,1974,1984
52889099999,LANZHOU,103.8833333,36.05,1956,2015
52895099999,JINGYUAN,104.683,36.583,1956,1997
52907099999,BOGUS CHINESE,92.833,35.167,1980,1981
52908099999,WUDAOLIANG,93.0833333,35.2166666,1957,2024
52941099999,NAME UNKNOWN,98.917,35.717,1990,1993
52943099999,XINGHAI,99.983,35.75,1960,1997
52947099999,APPROXIMATE LOCALE,98.75,35.167,1984,1985
52955099999,GUINAN,100.75,35.5833333,2001,2024
52957099999,TONGDE,100.65,35.267,1956,1998
52958099999,APPROXIMATE LOCALE,100.65,35.267,1974,1982
52968099999,SON AG,101.467,35.033,1962,1989
52978099999,XIAHE NORTH,102.5,35.233,1956,1958
52983099999,YU ZHONG,104.15,35.8666666,2004,2024
52984099999,LINXIA,102.983,35.467,1962,1997
52986099999,LINTAO,104,35.333,1957,1997
52996099999,HUAJIALING,105,35.3833333,1956,2024
53068099999,ERENHOT,112,43.65,1956,2024
53083099999,NARAN BULAG,114.15,44.6166666,1958,2024
53149099999,MANDAL,110.1333333,42.5333333,1958,2024
53192099999,ABAG QI,115,44.0166666,1956,2024
53195099999,ENGER SHOOTO,114.45,43.383,1957,1988
53231099999,HAILS,106.3833333,41.45,1961,2024
53276099999,JURH,112.9,42.4,1956,2023
53278099999,BOIN SUM,112.517,42.2,1989,1990
53336099999,HALIUT,108.5166666,41.5666666,1956,2024
53352099999,BAILING MIAO,110.4333333,41.7,1956,2024
53362099999,SHARA MORON SUME,111.533,42.033,1961,1991
53391099999,HUADE,114,41.9,1956,2024
53420099999,HANG CHIN HOU CHI NW,107.167,40.967,1956,1961
53446099999,BAOTOU,109.983,40.567,1956,1961
53463099999,BAITA,111.824103,40.851422,1956,2024
53478099999,YOU YU,112.333,40.167,1957,1997
53480099999,JINING,113.0666666,41.0333333,1956,2024
53487099999,DATONG,113.4166666,40.0833333,1957,2024
53502099999,JARTAI,105.75,39.7833333,1956,2024
53513099999,LINHE,107.4,40.7666666,1956,2024
53519099999,SHIZUISHAN DAWUKOU,106.4,39.05,1962,1997
53523099999,A LU CH IH LAO KA,108,39.883,1979,1981
53529099999,OTOG QI,107.9833333,39.1,1956,2024
53533099999,HANG GIN QI,108.733,39.85,1974,1982
53539099999,PA LA MU TU SHIH LI,108.9,39.15,1980,1981
53543099999,DONGSHENG,109.9833333,39.8333333,1973,2024
53546099999,XINJIE NW,109.75,39.283,1956,1963
53564099999,HEQU,111.2166666,39.3666666,1956,2024
53578099999,BOGUS CHINESE,112.417,39.3,1979,1982
53588099999,WUTAI SHAN,113.5166666,38.95,1956,2024
53593099999,YU XIAN,114.5666666,39.8333333,1956,2024
53602099999,ALXA ZUOQI BAYAN HO,105.533,38.833,1962,1997
53614099999,YINCHUAN,106.2166667,38.4833333,1956,2023
53615099999,YINCHUAN CITY,106.317,38.467,1962,1997
53646099999,YULIN,109.7833333,38.2666666,1956,2024
53652099999,BOGUS CHINESE,110.6,38.983,1980,1980
53663099999,WU ZHAI,111.833,38.917,1957,1959
53664099999,XINXIAN,112.717,38.4,1957,1994
53666099999,HSIA TAO HUNG SOUTH,111.833,38.4,1957,1962
53673099999,YUANPING,112.7,38.75,1956,2024
53681099999,BOGUS CHINESE,113,38.717,1980,1981
53698099999,SHIJIAZHUANG,114.35,38.0666666,1956,2024
53705099999,ZHONGNING,105.6833333,37.4833333,1956,2024
53723099999,YANCHI,107.3833333,37.8,1956,2024
53738099999,PIN KOU MEN,108.383,37.15,1961,1998
53740099999,ZI CHANG,109.65,37.133,1957,1997
53743099999,MI ZHI AIRFIELD,110.067,37.867,1980,1981
53745099999,APPROXIMATE LOCALE,109.583,37.467,1976,1982
53754099999,SUIDE,110.25,37.467,1962,1997
53764099999,LISHI,111.1,37.5,1957,2024
53772099999,WUSU,112.628428,37.746897,1956,2024
53782099999,YANGQUAN,113.567,37.817,1957,1996
53787099999,YUSHE,112.9833333,37.0666666,1957,2024
53798099999,XINGTAI,114.3666666,37.1833333,1957,2024
53805099999,HAI YUAN,105.65,36.567,1979,1981
53810099999,QI YING,106.15,36.55,1962,1997
53817099999,GUYUAN,106.283,36.017,1962,1997
53821099999,HUNG TE,107.2,36.767,1962,2000
53845099999,YAN AN,109.5,36.6,1956,2024
53853099999,XI XIAN,110.933,36.7,1961,1991
53863099999,JIEXIU,111.9166666,37.0333333,1956,2024
53868099999,CANYU NORTHEAST,111.45,36.15,1956,1961
53887099999,CHANG ZHI,113.117,36.2,1956,1961
53892099999,YONGNIAN NORTHWEST,114.45,36.8,1956,1957
53898099999,ANYANG,114.1333333,36.05,1957,2024
53903099999,XI JI,105.717,35.967,1962,1997
53915099999,PINGLIANG,106.6666666,35.55,1956,2024
53923099999,XIFENGZHEN,107.6333333,35.7333333,1956,2024
53929099999,CHANG WU,107.8,35.217,1980,1998
53942099999,LUO CHUAN,109.417,35.75,1957,1997
53947099999,TONGCHUAN,109.05,35.167,1956,1999
53959099999,YUNCHENG,111.0666666,35.1166666,1956,2024
53975099999,YANGCHENG,112.4,35.4833333,1961,2024
53986099999,GUGUZHAI NW,113.95,35.25,1956,1961
54001099999,TAI LE MIN SU MU,115.417,44.9,1990,1992
54012099999,XI UJIMQIN QI,117.6,44.5833333,1956,2024
54026099999,JARUD QI,120.9,44.5666666,1956,2024
54027099999,LINDONG,119.4,43.9833333,1956,2024
54041099999,KAITONG TONGYU,123.083,44.8,1957,1991
54049099999,CHANGLING,123.9666666,44.25,1956,2024
54063099999,WU CHAI CHAN,125.683,44.967,1957,1991
54080099999,SHAHEZI SE,127.6,44.483,1957,1959
54094099999,MUDANJIANG,129.6666666,44.5,1956,2024
54096099999,SUIFENHE,131.15,44.3833333,1956,2024
54097099999,MUDANJIANG NORTH,129.217,44.133,1957,1959
54102099999,XILIN HOT,116.1166666,43.95,1956,2024
54115099999,LINXI,118.0333333,43.6333333,1956,2024
54134099999,KAILU,121.317,43.617,1957,1993
54135099999,TONGLIAO,122.2666666,43.6,1956,2024
54142099999,WO HU TUN,123.6,43.7,1957,1993
54145099999,CHENG CHIZ T UN,123.5,43.5,1980,1981
54157099999,SIPING,124.3333333,43.1833333,1956,2024
54161099999,LONGJIA,125.680786,43.996419,1956,2024
54161199999,TAIPING,126.250328,45.623403,2004,2024
54172099999,JILIN,126.55,43.85,1957,1993
54181099999,JIAOHE SOUTH,127.15,43.717,1956,1961
54186099999,DUNHUA,128.2,43.3666666,1957,2024
54192099999,LUO ZI GOU+B352:B380,130.317,43.717,1957,1988
54195099999,WANG CH ING,129.75,43.317,1989,1991
54207099999,NAN JUAN ZI,115.683,42.3,1980,1981
54208099999,DUOLUN,116.4666666,42.1833333,1956,2024
54213099999,WUDAN ONGNIUD QI,119.033,42.967,1957,1991
54218099999,CHIFENG,118.8333333,42.3,1956,2024
54226099999,BUGT,120.7,42.3333333,1957,2024
54235099999,HA ERH T AO,122.133,42.5,1980,1980
54236099999,ZHANGWU,122.5333333,42.4166666,1956,2024
54237099999,FUXIN,121.633,42,1957,2002
54259099999,QINGYUAN,124.8666666,42.0666666,1957,2024
54266099999,MEIHEKOU WEST,125.633,42.517,1956,1961
54273099999,HUADIAN,126.75,42.9833333,1957,2024
54284099999,FUSONG,127.283,42.333,1961,1991
54285099999,LUSHUIHE,127.8,42.517,1958,1991
54287099999,SONGJIANGHE,127.5,42.167,1961,1991
54292099999,YANJI,129.5,42.8833333,1956,2024
54308099999,FENGNING,116.6333333,41.2,1957,2024
54311099999,WEICHANG,117.75,41.9333333,1956,2024
54324099999,CHAOYANG,120.45,41.55,1957,2024
54326099999,CHAOYANG AIRFIELD,120.433,41.583,1957,1991
54335099999,GOUBANGZI,121.8,41.383,1957,2002
54337099999,JINZHOU,121.1166666,41.1333333,1956,2024
54339099999,ANSHAN,122.983,41.133,1957,2002
54342099999,SHENYANG,123.5166666,41.7333333,1956,2024
54342499999,TAOXIAN,123.483425,41.639842,1992,2024
54346099999,BENXI,123.7833333,41.3166666,1957,2024
54351099999,DA HUO FANG,124.083,41.883,1961,2001
54363099999,TONGHUA,125.917,41.717,1957,1998
54365099999,HUANREN,125.367,41.267,1957,2002
54374099999,LINJIANG,126.9166666,41.8,1957,2024
54377099999,JI AN,126.2166666,41.15,1956,2024
54386099999,CHANGBAI,128.1833333,41.4166666,1957,2024
54401099999,ZHANGJIAKOU,114.8833333,40.7833333,1956,2024
54405099999,HUAILAI,115.5,40.4166666,1956,2024
54423099999,CHENGDE,117.9166666,40.9666666,1956,2024
54429099999,ZUNHUA,117.967,40.2,1957,1992
54436099999,QINGLONG,118.95,40.4,1957,2024
54449099999,SHAN HAI GUAN,119.75,40,1956,1961
54454099999,SUIZHONG,120.35,40.35,1979,1994
54455099999,SHAHOUSUO,120.567,40.484,1957,1963
54471099999,YINGKOU,122.2,40.6666666,1956,2024
54476099999,BAIYANGGOU NW,122.75,40.35,1957,1959
54477099999,XIONG YUE CHENG,122.133,40.167,1980,1981
54483099999,CAOHEKOU,123.9,40.883,1956,1989
54486099999,SITAIZI,123.967,40.467,1957,1959
54493099999,KUANDIAN,124.7833333,40.7166666,1956,2024
54497099999,DANDONG,124.3333333,40.05,1956,2024
54498099999,APPROXIMATE LOCALE,124.333,40.117,1979,1982
54511099999,BEIJING CAPITAL INTERNATIONAL AIRPORT,116.584556,40.080111,1945,2024
54518099999,BAXIAN,116.4,39.05,1957,1997
54527099999,TIANJIN,117.1666666,39.1,1956,2024
54527399999,BINHAI,117.346183,39.124353,1981,2024
54528099999,TIAN JIN ZHANG GUI,117.35,39.133,1980,1980
54534099999,TANGSHAN,118.1,39.65,1956,2024
54539099999,LETING,118.9,39.4333333,1957,2024
54563099999,FUXIAN WAFANGDIAN,121.983,39.633,1957,1994
54575099999,CHENGZITAN,122.5,39.5,1957,1959
54577099999,LU DA ZHENG SHA HE,122.083,39.267,1980,1981
54584099999,SHISHAN NORTHEAST,123.067,39.717,1956,1961
54587099999,HAIYANG DAO,123.2166666,39.05,1957,2005
54602099999,BAODING,115.4833333,38.7333333,1956,2024
54606099999,SUNING,115.833,38.433,1957,1959
54616099999,CANGZHOU,116.833,38.333,1956,1995
54618099999,POTOU,116.55,38.0833333,1997,2024
54623099999,TANGGU,117.6,39.017,1957,1999
54624099999,HUANGHUA,117.35,38.383,1962,1991
54643099999,MOORED VESSEL,119.95,38.967,1986,1993
54646099999,MOORED VESSEL,119.683,38.35,1989,1994
54656099999,TUOJI ISLAND,120.783,38.167,1957,1986
54662099999,ZHOUSHUIZI,121.5386,38.965667,1956,2024
54705099999,NANGONG,115.383,37.367,1961,2001
54714099999,DEZHOU,116.317,37.433,1956,1994
54715099999,LINGXIAN,116.5666666,37.3333333,1995,2024
54725099999,HUIMIN,117.5333333,37.5,1956,2024
54736099999,YONGAN,118.733,37.55,1957,1994
54745099999,CANG SHANG,119.9,37.367,1980,1981
54751099999,CHANG DAO,120.7166666,37.9333333,1986,2024
54753099999,LONGKOU,120.3166666,37.6166666,1957,2024
54756099999,DA XIN DIAN,120.9,37.617,1981,1981
54757099999,APPROXIMATE LOCATIO,120.167,37.167,1977,1981
54758099999,LAI YANG AFLD,120.583,36.967,1979,1979
54763099999,YANTAI,121.4,37.55,1979,1981
54765099999,YANTAI NORTHEAST,121.367,37.55,1956,1961
54774099999,WEIHAI,122.033,37.45,1957,1992
54776099999,CHENGSHANTOU,122.6833333,37.4,1957,2024
54808099999,XINXIAN,115.6666666,36.2333333,1957,2024
54823099999,JINAN TSINAN,116.9833333,36.6833333,1956,2024
54826099999,TAI SHAN,117.1,36.25,1956,2024
54827099999,TAI AN,117.133,36.183,1957,1963
54830099999,LIN ZI,118.333,36.867,1957,1992
54836099999,YIYUAN,118.15,36.1833333,1961,2024
54843099999,WEIFANG,119.1833333,36.7666666,1956,2024
54846099999,GAO MI,119.733,36.383,1980,1981
54852099999,LAIYANG,120.65,36.983,1957,1993
54852599999,NANTONG,120.85,32.02,2016,2016
54857099999,LIUTING,120.374436,36.266108,1956,2024
54858099999,CANG KOU,120.367,36.167,1980,1980
54863099999,HAIYANG,121.1666666,36.7666666,1959,2024
54868099999,QIAN LI ISLAND,121.383,36.267,1961,1985
54871099999,SHIDAO,122.417,36.883,1956,1961
54906099999,HEZE CAOZHOU,115.433,35.25,1956,1995
54907099999,DING TAO,115.567,35.067,1980,1980
54909099999,DINGTAO,115.5166666,35.0833333,1995,2024
54916099999,YANZHOU,116.85,35.5666666,1956,2024
54929099999,FEZXZAN,117.95,35.25,1998,2024
54936099999,JUXIAN,118.75,35.55,1957,2002
54938099999,LINYI,118.35,35.05,1957,1997
54945099999,RIZHAO,119.5333333,35.4333333,1957,2024
54952099999,FLASHING LIGHT,120.483,35.967,1957,1992
55228099999,SHIQUANHE,80.0833333,32.5,1962,2024
55248099999,LUMARINGBO,84.05,32.3,1973,2000
55279099999,BAINGOIN,90.0166666,31.3666666,1957,2023
55294099999,P A NA,91.667,32.267,1980,2000
55299099999,NAGQU,92.0666666,31.4833333,1956,2024
55437099999,T U KO ERH HO KUNG,81.433,30.55,1973,2000
55472099999,XAINZA,88.6333333,30.95,1973,2023
55488099999,DEQEN SOUTH,90.083,30.333,1962,1962
55493099999,ZHA TE KE TANG,92.45,30.733,1973,1998
55569099999,LHAZE,87.683,29.067,1980,1999
55578099999,XIGAZE,88.8833333,29.25,1957,2024
55585099999,BOGUS CHINESE,90.25,29.5,1985,1996
55591099999,LHASA,91.1333333,29.6666667,1956,2023
55598099999,NEDONG,91.767,29.233,1962,1997
55664099999,TINGRI,87.0833333,28.6333333,1960,2024
55680099999,GYANGZE,89.633,29,1962,1995
55690099999,CHE KU,91.633,28.7,1987,1992
55696099999,LHUNZE,92.4666666,28.4166666,1961,2023
55773099999,PAGRI,89.0833333,27.7333333,1956,2024
56004099999,TUOTUOHE,92.4333333,34.2166666,1957,2024
56007099999,AMDO NORTHEAST,92.833,33.417,1962,1962
56016099999,BIE LI XI DU,95.033,34.1,1973,1990
56018099999,ZADOI,95.3,32.9,1957,2024
56021099999,QUMARLEB,95.7833333,34.1333333,1957,2024
56029099999,YUSHU,96.95,33.0166666,1956,2024
